"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","Launch Statistics","Static Shared Memory Per Block","byte/block","0",
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","Launch Statistics","# SMs","SM","72",
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","Launch Statistics","Stack Size","","1,024",
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","Launch Statistics","Threads","thread","24,576",
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","Launch Statistics","# TPCs","","36",
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","Launch Statistics","Enabled TPC IDs","","all",
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","Launch Statistics","Uses Green Context","","0",
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","Launch Statistics","Waves Per SM","","1.33",
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","LaunchStats","","","","LaunchConfiguration","OPT","If you execute __syncthreads() to synchronize the threads of a block, it is recommended to have at least two blocks per multiprocessor (compared to the currently executed 1.3 blocks) This way, blocks that aren't waiting for __syncthreads() can keep the hardware busy.","",""
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","LaunchStats","","","","LaunchConfiguration","OPT","A wave of thread blocks is defined as the maximum number of blocks that can be executed in parallel on the target GPU. The number of blocks in a wave depends on the number of multiprocessors and the theoretical occupancy of the kernel. This kernel launch results in 1 full waves and a partial wave of 24 thread blocks. Under the assumption of a uniform execution duration of all thread blocks, this partial wave may account for up to 50.0% of the total runtime of this kernel. Try launching a grid with no partial wave. The overall impact of this tail effect also lessens with the number of full waves executed for a grid. See the Hardware Model (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-hw-model) description for more details on launch configurations.","global","50"
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","Occupancy","Block Limit SM","block","16",
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","Occupancy","Block Limit Registers","block","2",
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","Occupancy","Block Limit Shared Mem","block","1",
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","Occupancy","Block Limit Warps","block","4",
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","Occupancy","Theoretical Active Warps per SM","warp","8",
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","Occupancy","Theoretical Occupancy","%","25",
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","Occupancy","Achieved Occupancy","%","25.46",
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","Occupancy","Achieved Active Warps Per SM","warp","8.15",
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","Occupancy","","","","TheoreticalOccupancy","OPT","The 2.00 theoretical warps per scheduler this kernel can issue according to its occupancy are below the hardware maximum of 8. This kernel's theoretical occupancy (25.0%) is limited by the required amount of shared memory.","local","75"
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","GPU and Memory Workload Distribution","Average DRAM Active Cycles","cycle","113,257.33",
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","GPU and Memory Workload Distribution","Total DRAM Elapsed Cycles","cycle","3,066,880",
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","51,192.97",
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","4,958,544",
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","53,577.27",
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","GPU and Memory Workload Distribution","Total L2 Elapsed Cycles","cycle","3,232,416",
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","51,192.97",
"0","3003864","llama-batched-bench","127.0.0.1","void mul_mat_q_split_k<2, 8, 8, 0, 4>(const char *, const char *, float *, float *, int, int, int, int, int, int, int)","2","31","(32, 8, 1)","(24, 1, 4)","1","7.5","GPU and Memory Workload Distribution","Total SM Elapsed Cycles","cycle","4,958,544",
